word	animate_prototypicality	natural_prototypicality	inanimate_prototypicality	innatural_prototypicality	
Wohnzimmer	0.36595339605272315	0.42698939186771145	0.5706038519818059	0.5814530493327263	
Schriftstück	0.25637247018625164	0.2887442058371631	0.3968977965594187	0.4114203030848057	
Seuche	0.33035086884025655	0.36892754222372237	0.3296752675322364	0.299817388537558	
Adjektiv	0.2131638156485537	0.24598448305549558	0.2477424378904528	0.23239106891207406	
Alibi	0.33258518803952275	0.36723201589576515	0.42684693990072387	0.42649068221793784	
Aussteigen	0.2955644859556752	0.31451732466190685	0.45125661591099986	0.47987873155066074	
Umkehr	0.17634414236547113	0.19604445853548313	0.2767016324153293	0.28963349934809823	
Briefkasten	0.37448242171087776	0.3940722218650079	0.5163707735029202	0.5404138744651269	
Wirtin	0.40918313628630276	0.43612974718808606	0.3985410955620766	0.3742943046995437	
Sozialismus	0.27086914930082195	0.29996551831181406	0.3390033612885677	0.3356416538378878	
Sozialdemokratie	0.26634415151837443	0.27348215515772367	0.29257812750913437	0.29381194197570926	
Block	0.27025704511196347	0.313363142295515	0.413751487338903	0.42108704839228017	
Operation	0.2789459254858111	0.32880694549407274	0.3609507034189572	0.3460196538942981	
Handschrift	0.22777084718405705	0.2500207931704177	0.3089432104277614	0.3144512615291657	
Ansprache	0.2783261165758306	0.3022737082278063	0.36774200749792973	0.3741436764788355	
Palast	0.2705381592519449	0.2996558840502749	0.34222095818071907	0.3398382103030879	
Haustür	0.39149923805614095	0.4165773180001092	0.5345406275017425	0.5547768123294576	
Herzschlag	0.3705231523182202	0.40849751591373207	0.46943754372418023	0.4677964661914905	
Glücksfall	0.42097307408154383	0.44060334099912024	0.45958066791026086	0.45452746863107696	
Überrest	0.2602421633128821	0.2822859497923699	0.29962627638043826	0.2934855679121309	
Urlaubstag	0.2757298740727254	0.3287068656871177	0.39182348361644403	0.38413381662594515	
Bewerbung	0.21806143947987233	0.2649284500246738	0.3252567146804014	0.3197902944283466	
Akademie	0.18830742546927715	0.21790799892355628	0.2512737966872468	0.24634100053817565	
Umsatz	0.25814518097808326	0.28682697812391256	0.35336560622384994	0.3579364198481185	
Löwe	0.5855858287621867	0.5380261540155638	0.4291661622890566	0.41891938714235377	
Zoo	0.6097461329897109	0.5457144546773924	0.4019690512578813	0.38950533730377646	
Meute	0.5543927026857502	0.5209198543184058	0.45911164262737647	0.45561484462004687	
kg	0.27532127451633515	0.286308245463196	0.27974585983766587	0.2719844067549805	
Genüge	0.19089673716210098	0.21474258760224296	0.33338333698532563	0.3549893369300936	
Bart	0.4546199650714524	0.474307991489646	0.4844080233029737	0.47673965074551217	
Horizont	0.26136121742970464	0.31037990458104026	0.3733479864627651	0.3674930767386926	
Würstchen	0.4890023540979871	0.5563880636898448	0.5771585179806753	0.550290018849079	
Strafanzeige	0.36849798643445675	0.38615311462319335	0.42374739922574045	0.4249820368206516	
Aufsatz	0.31854257439524825	0.3411484415271743	0.43405557560104	0.4486408179945236	
Fundstück	0.33013348410796706	0.3502406243901742	0.41010866956018033	0.41656262548360434	
Zuchthaus	0.2768669036232041	0.29526352980767845	0.31792555178617055	0.314913362669496	
Bezeichnung	0.28024714474557655	0.3033054907824686	0.3167546074687343	0.3089935911896826	
Schande	0.3324019310161227	0.3889004402504128	0.4383812995941203	0.42507011107535975	
Würfel	0.39459814774364654	0.47138775856169013	0.5235024052693316	0.501345065903437	
Korridor	0.2507283015994928	0.28671461541241494	0.3504759539954829	0.35090950279898747	
Rückseite	0.3066990995865848	0.3468202164934202	0.49092280298446545	0.5117723481960997	
Anhäufung	0.12084698618038237	0.17861606928673934	0.22984062306342012	0.2170723497606155	
Ironie	0.3533151761165946	0.40060921896904933	0.4693860395266174	0.4656770245669697	
Versehen	0.27300537899729016	0.304180749416052	0.41605790033967094	0.4321266073978395	
Sessel	0.3125329395061266	0.3537754454234697	0.4892015384800018	0.5070842019934078	
Parkhaus	0.32266277457307324	0.348170969618704	0.4489452974714081	0.46437754009839627	
Pizza	0.39561570252474354	0.48470944941768224	0.5545227518720269	0.5316222179405975	
Hafen	0.30691954391177334	0.34215606673350196	0.37907308120746086	0.37216497484987887	
Paket	0.32222771959605356	0.3892508609112908	0.47012524208837025	0.46076418174431977	
Imbiß	0.35197883560020715	0.4465386176091678	0.472504276023759	0.43492553160116154	
Gurt	0.35411085965986944	0.39270111417388076	0.5501201623410601	0.5752638550023352	
Wissenschaftler	0.2815461348962134	0.2742356531416863	0.27398148009087253	0.2764395179749629	
Meßgerät	0.27374822587634884	0.26993802403859224	0.45370135445174986	0.5060986701055944	
Eingangshalle	0.27420257402743853	0.31718657681233	0.420119045270233	0.42821165772568626	
Professor	0.2552912669846745	0.2785680331774204	0.3351110252885481	0.3393936474911754	
Treffpunkt	0.30909462319696734	0.3408237761171129	0.40427981887191256	0.406421574259609	
Baumstamm	0.4625965393348843	0.5208972340431995	0.539855235616566	0.5167657384695835	
Wohlbefinden	0.3262603362848817	0.3322970534057512	0.34372518902384785	0.34313936695284875	
Ader	0.19294823497562008	0.22055541332737416	0.31400710231332196	0.32681088871503894	
Alkoholiker	0.25575242176730706	0.298523340383712	0.32432368642349096	0.31096928582829353	
Einatmen	0.2859611684792088	0.3295778788414687	0.384810289952352	0.3792152802051534	
Betrug	0.19857017428512502	0.21721667542145295	0.24608154936665871	0.24492876720926593	
Arbeiter	0.2454617870048008	0.24674415373796843	0.3220587149828473	0.34181180421248003	
Beachtung	0.2187958538796717	0.24412103168486454	0.3184758139131635	0.3269093158745846	
Kumpel	0.4163447599797381	0.4183062766080694	0.4920246717260873	0.5104970301679786	
Fabrik	0.25126744117811173	0.3040168570724029	0.421926581572613	0.42976205351272634	
Erlöser	0.3111146802794398	0.31533762777039054	0.33509284489712865	0.3377249155704002	
Geländer	0.29688463441459967	0.3605089134147177	0.5529489279737624	0.5764837850761667	
Schutz	0.3112393287188677	0.320445443970265	0.34789262272773347	0.3503713304128091	
Fahrtrichtung	0.291905516360182	0.31647264352898574	0.43939301142749443	0.46155668250471416	
Amerikaner	0.2724692152131374	0.29993563679755764	0.34856686797095904	0.34864170230364144	
Taucher	0.40843633000213153	0.3517540131835466	0.36440884954530195	0.3929557795849419	
Fahrzeug	0.31910406148824777	0.3253795555461455	0.4523167937190835	0.48399181215388076	
Autobahn	0.2270049719957048	0.2893605196839155	0.3487734977202752	0.33585237292806813	
Quelle	0.28204339996412364	0.3128354427956881	0.3513909226753278	0.34707507202122767	
Respekt	0.30354512260317446	0.29842939963324544	0.3330218497147345	0.34415606276856314	
Widerstand	0.19803435316097273	0.23732988035081093	0.33530898730382086	0.3439535693369594	
Anflug	0.3196502857851211	0.3536121077502923	0.3430879469048176	0.32344489712259894	
Kopfschütteln	0.3560861625658307	0.36848428467500116	0.45602565453830557	0.47372025505537363	
Chirurg	0.19889666298888264	0.2120006995004109	0.27064296297847057	0.280394848742746	
Zitrone	0.40102944079344627	0.5808666934065335	0.5459158031245522	0.45164416944505736	
Schwindel	0.3342518604960564	0.37490188239177047	0.4009688596050205	0.38843257193544534	
Gleichgültigkeit	0.2560831828394794	0.28588834098675586	0.35730550562183483	0.3627287590514624	
Hintergrund	0.329632435118987	0.38741067988334477	0.4580907842357832	0.45013258552425073	
Deckel	0.3473257613680969	0.41507428529357915	0.613732469882975	0.6369459969504788	
Animateur	0.39590464952450577	0.36686581227042614	0.35711571162456845	0.3666270332387569	
Ansporn	0.23909572921850986	0.3045986011175268	0.40214968521431627	0.3984156234176037	
Anzeichen	0.20461723293456624	0.21857840894936842	0.28945167229604885	0.30221475126715447	
Arbeitskollege	0.3826329552768515	0.3947736392572443	0.4610716062714526	0.47285527470276834	
Artikel	0.35816932307648053	0.4071222680450419	0.47611590245066937	0.47168478691868754	
Team	0.218810945747416	0.25216387533063545	0.3076053317518823	0.3070250456934145	
Fieber	0.39646454153746613	0.4372456295316757	0.4007762431102132	0.37047620135959125	
Attentat	0.25956961162678027	0.30702931959919333	0.3569959059576808	0.3482270297061818	
Attentäter	0.2906694356948767	0.30411528224540163	0.3693229527958536	0.3804764293619567	
Attribut	0.3257925712936056	0.3512738722487221	0.3602302621521756	0.3499507800150814	
Zittern	0.38116202590014503	0.38912508326401807	0.4057894841746872	0.40561141382537413	
Bursche	0.3462508055269531	0.3581990644515888	0.3828425245651226	0.38316001749204975	
Glaube	0.350636906975742	0.3977845732729861	0.4714834774279386	0.4692288591674525	
Ausflug	0.3776331028427641	0.42505922910522487	0.4550285009084365	0.4403159378066308	
Ausländer	0.25437102473049	0.2873180254528489	0.32934236323734456	0.3250843483621866	
Ausläufer	0.17015571920327743	0.2815714655077567	0.29375172782058834	0.24506041855477678	
Weiß	0.3588490080082377	0.40416188762643634	0.41368652660702576	0.3942837216800682	
Sauce	0.3436142994260325	0.44963511790255906	0.4561235654350104	0.4078089630449253	
Außenstehende	0.2248780426102005	0.24149879292236964	0.318721240417027	0.33196953226907344	
Schalk	0.41641211457379834	0.4030008357906769	0.42284187177662347	0.4333426564198767	
Nacken	0.47376327733127743	0.4472532517024883	0.43682821802364424	0.4447430893504316	
Bauer	0.47107694198738814	0.4773559458834029	0.4703951024621065	0.4641070049230036	
Beben	0.21750894734812176	0.2686670465137002	0.3139235363696631	0.30225099794950183	
Heizung	0.21989814880817082	0.2507157857399944	0.39652924582611426	0.4224292121686599	
Beitrag	0.3267686555899587	0.3488165503686572	0.39764316263175825	0.40011649416088635	
Psychologie	0.28058007185279843	0.2933351228197667	0.31286912074252404	0.3115816583358817	
Blickfeld	0.21480981351766848	0.2267229312261949	0.32028985705584856	0.3403258351675613	
Klamotte	0.4315717528328432	0.4610774799776147	0.5002345118359144	0.49622832695161656	
Talent	0.2644151027550463	0.29606915921920796	0.3416555324727588	0.33896321875081226	
Technik	0.260574466986792	0.28379924663275835	0.4161759119470908	0.4417046395727189	
Amateur	0.21902559930084164	0.23616636284656944	0.3103400616028803	0.32251153407245037	
Arbeitstag	0.2668544306954854	0.2860709007880631	0.4012252413717813	0.4237674236496878	
Homo	0.359786920429199	0.3282330350867564	0.28028867742227614	0.28037747696802806	
Etappe	0.17394916787026282	0.22934015808080133	0.27301842795631437	0.25907642724938695	
Mord	0.2879802040734101	0.35149298387824834	0.40428391248123097	0.38878712381824587	
Grauen	0.35033290819172724	0.38340351143725016	0.3554062241841074	0.331189024332599	
Spaziergänger	0.3693341896810318	0.4083801628209993	0.426006747991309	0.4117427019935457	
Bildhauer	0.21984603829088434	0.2161041417418268	0.2328573474383736	0.23861372934107283	
Statur	0.43639371526934034	0.4124407184853943	0.4024667875108715	0.4094376455665353	
Gedächtnis	0.26615833804654976	0.30566755613295116	0.36110538337760545	0.3575298459602205	
Einsamkeit	0.3679155832393033	0.39106699750354257	0.39694898709041637	0.38675922260720874	
Ausweg	0.2804259100494657	0.3220708615244672	0.39312022671098723	0.3928846804209828	
Geschmack	0.21655411279830972	0.36947534400731963	0.40909733446486374	0.3487333694877568	
Parkanlage	0.2583962513257112	0.33417331605186795	0.35658667424791246	0.3269938321455832	
Kristall	0.32465971717543685	0.3777166086417729	0.4437101569484092	0.4366405312069328	
Wecker	0.36567014870250536	0.3961046948036766	0.5202677831619597	0.5398387302576461	
Fahrer	0.2577478870843646	0.2767650396531399	0.381328772865432	0.401024890053404	
Abstand	0.2398936229938642	0.2776019580296869	0.35514996622027006	0.35868025742527543	
Kleid	0.44270451462048455	0.47427707278827813	0.5330181836169158	0.5335059730176354	
Runde	0.23838099145924185	0.3044250932398198	0.39354656364416973	0.3872032743568823	
Wahrnehmung	0.20847895476942957	0.216208818315478	0.27907791576984287	0.2924726989140153	
Display	0.35051590703590585	0.36067360068151566	0.4882446197692145	0.5182042269658165	
Wirbelsäule	0.35390383217204635	0.3401743160395727	0.38364830630871827	0.40110505771391747	
Funken	0.315269071198522	0.354248353583412	0.4826742938475035	0.49963604237575066	
Donner	0.42775989205951803	0.4383049696265573	0.42606001161354246	0.41644847237992266	
Wespe	0.5427255682622768	0.5531913997378519	0.46171521254960957	0.4296014054287072	
Zylinder	0.2643198170534593	0.292651372415043	0.4336787722905828	0.4592544196288868	
Bogen	0.32663080454503324	0.34231486202591044	0.41082870037369923	0.4217625403265285	
Ausgangspunkt	0.2138384480605363	0.24008785969748336	0.2873991529743374	0.2878459596042373	
Saite	0.2696319005341511	0.3225657353334016	0.48375231793370643	0.5035667803958639	
Bösewicht	0.4287582836455961	0.44026357539031036	0.429708359692603	0.42012243928276316	
Pflaster	0.2534947435875836	0.3448655200041657	0.4762391043170018	0.4699568297184227	
Durcheinander	0.28235889240055734	0.3415417928418383	0.38444594934759235	0.3682020720001773	
Teilnehmer	0.20471748756974395	0.21967289656845168	0.3008191753844014	0.3159986956892016	
Cabrio	0.3995529188767226	0.4053699303626793	0.44002761752909436	0.44582650820101133	
Clown	0.5253644914286586	0.5065463086685235	0.5168433025970726	0.5268434927979363	
Einfahrt	0.29494591283448646	0.31039319939081333	0.38204280012000014	0.3940607516583534	
Biest	0.563681434517379	0.5675313338508773	0.49859179668156295	0.47578913452114235	
Diamant	0.34675900831413586	0.3666515695098941	0.38019267249327915	0.3737210674396424	
Fläschchen	0.3380557178953256	0.419682547188158	0.5502186611950178	0.5479563358514844	
Huhn	0.6143911499925809	0.6101571893183491	0.5126258098282324	0.4854044099950643	
Drohung	0.34100182176098615	0.34709429998636243	0.4187342110152321	0.43494077485877636	
Dschungel	0.48062684232769415	0.508011007913602	0.45085164097011465	0.4207041640740321	
Gewürz	0.27458417720876116	0.4496276015508067	0.4058629157254483	0.3117266471895219	
Märchen	0.4441874985091774	0.45615500650547014	0.4030120211446826	0.38123801691713743	
Karton	0.33246952258627394	0.4088240002590757	0.5641004206799022	0.5712249748733814	
Konkurrenz	0.3530443021709291	0.37093600855254394	0.33526219945779057	0.3159146905839332	
Schlauch	0.3088210526451609	0.39334588201705245	0.5696965467818776	0.5790121728493475	
Passagier	0.35655440507287717	0.3396301366878417	0.3898277853301243	0.41063869012422194	
Heulen	0.5521509821675715	0.5128043918069591	0.4830151348805325	0.4912119662163168	
Sprichwort	0.4702077097565398	0.49110168624796047	0.48688603483142434	0.4746026699920306	
Version	0.3959841305985543	0.41320563313112135	0.4586840526624698	0.462243979501909	
Umlauf	0.23681325317106083	0.2664016019570248	0.3509123101783993	0.36016149860797064	
Abfuhr	0.18396226000801363	0.2361859711558989	0.3511777426793685	0.35864392904632436	
Weite	0.26303791051913683	0.30964538268161834	0.35297510122462883	0.34273154008373363	
Abkühlung	0.21168987549445473	0.2583997538670413	0.3214838281717647	0.3168813173780962	
Abwertung	0.22501293167746927	0.26882961931904026	0.32345610643784584	0.3177840138619763	
Handbewegung	0.29047715525125717	0.310532001090872	0.48270189118211937	0.5207519818455203	
Skelett	0.4064984757887744	0.3756713178251304	0.38564504687107415	0.40147605415629317	
Lähmung	0.2555223675601762	0.25755348383730947	0.25256675370959614	0.2494533036719616	
Koma	0.23303630209573356	0.28130886011416634	0.3360759463527009	0.32835578204207183	
Teller	0.38442390957954586	0.45081422997940535	0.5616307182992943	0.5607592896564934	
Sandale	0.39128885415015924	0.4182109162779215	0.48934043732890287	0.4956071584218251	
Absatz	0.23596919686525764	0.2761672817397056	0.3720590476831307	0.3795858896948816	
Deck	0.36452061003530556	0.4076787473950134	0.5268539267444865	0.5391404241060082	
Todesursache	0.2796390230408321	0.2961005240961728	0.3076282772612331	0.30238534767891845	
Gift	0.4460559324368738	0.5080271594423678	0.4787684771093621	0.44052615037751375	
Insekt	0.54985661480217	0.559732451311633	0.4679428210369254	0.43599272919084964	
Scheu	0.5116220044207677	0.4676400368614332	0.3153147512539032	0.29146329696100826	
Spritze	0.339645606995014	0.38985829453078	0.5238959772997217	0.5371542203331163	
Auseinandersetzung	0.25103441924485814	0.2705954860625035	0.33413972648565804	0.34211643228475563	
Ausnahme	0.29878237778776273	0.31200298531665627	0.3422737760629293	0.3437224118332146	
Ausrede	0.31894745589149565	0.3554048663984779	0.4358924510310982	0.44058496244653045	
Tuch	0.3183574495613024	0.3969083974643506	0.5350684516935077	0.5364252879196665	
Hotel	0.31102031684240106	0.36317843897250035	0.41836959115881645	0.4087322065236061	
Veranda	0.2982754181436855	0.36909883963887435	0.4758009486721626	0.4719864937663285	
Aussprache	0.2680173240237611	0.2977330071496953	0.30557718161131797	0.2932012530631882	
Unannehmlichkeit	0.2711733019760424	0.29978535774889226	0.3839156167845128	0.39340587021981266	
Belästigung	0.29345687894740213	0.3165771499083454	0.3568481037181912	0.3565300389708842	
Position	0.22967388821546186	0.24301507944590128	0.3314229524440456	0.34930771346924916	
Intelligenz	0.3724747084647083	0.35809919182559546	0.34662728553389344	0.34893847573645	
Witterung	0.2607858439534523	0.33894627145144196	0.3689559639762453	0.34037980440543825	
Faser	0.2061758610966261	0.31885117112879136	0.39471185178610746	0.3631623419712391	
Bombe	0.361235631068603	0.3943768619036174	0.4929562947532251	0.504122526094889	
Henne	0.5917036852893017	0.5616754927873179	0.4645222196078207	0.44941838011312174	
Korb	0.39310702602458225	0.4821056889708737	0.5682111409969213	0.5499250572908851	
Brise	0.3582302837958786	0.43011592822605516	0.4730107376746334	0.4506523237573319	
CD	0.299031717780204	0.35197083800060125	0.4456778034684282	0.44650204148713624	
Dino	0.3382994935918546	0.33547694779008475	0.3313930234967527	0.3305281259791376	
Sensation	0.387903616335197	0.4064370815321492	0.43951109380638353	0.43901413971623904	
Cousine	0.28576467587601906	0.32869355684416146	0.32128562074514444	0.29846652559664366	
Unverschämtheit	0.30546079492815825	0.3449930223796439	0.43468743440513735	0.44057576513471286	
Säule	0.24990955370617662	0.32273944847011604	0.445686938619532	0.44564016070449886	
Beschäftigung	0.2014893465987886	0.2271379706059029	0.28448141522366177	0.28805353053343663	
Geschicklichkeit	0.3591981427865161	0.3785847582982719	0.4542029354732764	0.4653131809648653	
Träne	0.4135126569343818	0.4814866140095865	0.4979662818886006	0.4698531298285483	
Wange	0.40067505030171713	0.41086484780829857	0.5021216690773812	0.5217437868107656	
Dimension	0.2076500865243851	0.2625397518123891	0.394269002843211	0.4051163958155295	
Beobachtung	0.3403984537460779	0.33199262760859005	0.32304400964456725	0.3233953791467572	
Fingerspitze	0.3369520141055664	0.37536914881137196	0.4805980231962037	0.4912575541201908	
Reisegruppe	0.365688983877553	0.38206170280476526	0.4044765013802045	0.40206224093627063	
Illusion	0.29223073939936905	0.3310153491987915	0.43816551726335196	0.4493288815150174	
Wohlgefallen	0.35059222312597993	0.3893738620891347	0.44017809314442014	0.43538516493927504	
Angewohnheit	0.3868952448224985	0.40577591552223624	0.44554443014509637	0.44676465619859584	
Sirene	0.46893969286390114	0.4476712462107635	0.45721304848413946	0.4683076678710245	
Ekel	0.3750122560922098	0.39232386734585867	0.36351355785678363	0.3462900810079961	
Gram	0.28360931371709386	0.33709643947364665	0.3506770611389348	0.3288541352288852	
Pleite	0.3642981752388169	0.38778241281034775	0.4303483441529026	0.43028923316069023	
Schalter	0.34507406692109077	0.35959193722865035	0.5279643003943283	0.5673485664126983	
Lichtquelle	0.2787265545460087	0.3386832193957633	0.42193284204388937	0.41664095974612836	
Feuerwehrmann	0.34626195254220904	0.3564018699535476	0.4557686995003839	0.47785055687307754	
Kleidung	0.3118010918062377	0.3348851736034928	0.4599805061429204	0.4833794944703843	
Klammer	0.28378765664625716	0.31981861752431895	0.44540954980662695	0.4630380566180303	
Verhandlung	0.2563522486060845	0.2800529427152386	0.3393977232211005	0.3442655158058763	
Änderung	0.22790143819614195	0.2516287137840505	0.33064361944669174	0.34109440198459384	
Enteignung	0.1744799961093395	0.22544535694273327	0.2615239256112093	0.24750099446764873	
Verstaatlichung	0.15431472546024505	0.18437396297059383	0.2613901935646117	0.2685731333451358	
Explosion	0.31043624867431485	0.34107624118349933	0.4385089332637846	0.4506664432537264	
Weltall	0.372411415016755	0.38881370814779226	0.4263338012844823	0.4281158315549607	
Flügel	0.3443592904516086	0.3569387099794228	0.3870839361400409	0.38865578214239993	
Weide	0.38370330568423516	0.49254664791780556	0.43327670109320127	0.36511706021610246	
Fliege	0.6086097427836985	0.6120663209929027	0.5216979375677525	0.49293946591835547	
Obhut	0.38741730727575674	0.3366837251021346	0.2705906813806651	0.2743929712943298	
Anfänger	0.346416941568777	0.36667247306075956	0.4304389178236061	0.4378664798061701	
Glühwein	0.39784008954878736	0.49497008834826306	0.5335556079360659	0.49818183218017165	
Terrier	0.49171264947120974	0.4487119620481368	0.3808252379355238	0.3802279365820248	
Kugel	0.409042239301892	0.4845496572031103	0.6147396320614251	0.6149979476578262	
Schirm	0.3878911322782258	0.461896630019039	0.5415142253238432	0.5283688266920222	
Kinderwagen	0.428259274413627	0.41536513105936235	0.5118813003133057	0.5435804016726159	
Autofahrer	0.36066561099708905	0.36780433498285614	0.4303047902983195	0.4434075809850142	
Opernhaus	0.26654047252361046	0.3009759851979287	0.3504264945819471	0.3475221041558543	
Frisur	0.38683849707418805	0.41823364898226956	0.4767236765580307	0.477393045623246	
Fisch	0.5869233769995532	0.5966701027164664	0.466719343402729	0.4240289338449654	
Horde	0.3510503302779574	0.35939465799787507	0.36925930804179163	0.3670918613654325	
Gänsehaut	0.4902470210155059	0.5040802592538073	0.49116412373405016	0.47965231661392527	
Generation	0.2819152476601031	0.31517072815378744	0.3286839237808644	0.3162145122793981	
Konsument	0.33684753195663997	0.3756999659373015	0.39315652539434875	0.3790331871358803	
Kreisel	0.3575595783716601	0.4243866624924272	0.4993706966912751	0.4883433891563962	
Streifenwagen	0.40062092794407	0.3976483946515914	0.4446861303705689	0.4580185087531625	
Wertung	0.23306967597602402	0.28020493061062846	0.3438597790901864	0.3391552044583508	
Rasse	0.41129145713027726	0.3989701948675122	0.30537676543588077	0.28361980997846237	
Gastfamilie	0.3069208766950655	0.33777338195503925	0.3521534811242877	0.3409634489642144	
Erscheinung	0.24625577725841696	0.2529934125500435	0.27096464631906714	0.27212987763807517	
Fichte	0.304906500624734	0.3993406545721945	0.3495076058159723	0.29090176824641434	
Mischung	0.25497486616514364	0.35417653819033035	0.40880246224254013	0.37739592378633846	
Geste	0.3184110082520888	0.3279121988134036	0.41977286589738483	0.4401328971845051	
Gewalttat	0.28354301538516513	0.28035781191918185	0.3368100825405056	0.35323333873277696	
Bescheidenheit	0.24799236502485278	0.29052942068577237	0.3664257204515149	0.367233124979081	
Aufbruch	0.3110381823353716	0.32485222490278276	0.3605413336861427	0.3631954296212896	
Pariser	0.17127734200311417	0.21198292810453534	0.2930847792405308	0.2964311412900307	
Artgenosse	0.6046197137893681	0.5093756598765382	0.3303663180138904	0.3224934387236358	
Pool	0.3241358920566715	0.3778688681476594	0.43543966449456595	0.42569971511067184	
Lautsprecher	0.33703260869338925	0.33678332472608685	0.5202912520939601	0.5707760331005632	
Mitschuld	0.21699334320273178	0.248848964964542	0.301518149533996	0.30086023348211177	
Jury	0.33295854724087004	0.36521350895732074	0.38068843631671334	0.36907656579575643	
Spinne	0.6002433064852574	0.5944655533281694	0.5175614246798521	0.4968746896026919	
Anzeige	0.2932132909206864	0.3113787155753087	0.4368082927369552	0.46263471046257143	
Unsicherheit	0.2208694201976653	0.2573076885208909	0.3155654408721382	0.31433912413481535	
Großstadt	0.28946182366293915	0.31525872974522895	0.32362301299406093	0.313141977211026	
Vorteil	0.25896083032610684	0.2858257373246351	0.38134949945712016	0.39487667368129264	
Geschehen	0.22718898119589537	0.26200120253509274	0.3702204890886709	0.3837201292899244	
Takt	0.24925709948444996	0.2591376098331184	0.33041394352533193	0.34504360827015	
Schuh	0.4012914637765399	0.4159665137827362	0.5097916350430377	0.5280544900064448	
Klarheit	0.2086040188446141	0.22641936127947937	0.30332679863447565	0.315983223889305	
Leib	0.32519256067588453	0.3371537710288861	0.3906966268909994	0.3991657198393551	
Studio	0.3061040112394655	0.3370530636552542	0.41999183225655035	0.42796022239794995	
Hosentasche	0.4644520108040877	0.4851088259575317	0.637875313070414	0.6696838914387191	
Hängematte	0.4600877745855261	0.499510556217829	0.5928013048736087	0.59927764136896	
Muskel	0.325716729538265	0.32379845232008175	0.3404353047817241	0.34499305716407136	
Nuß	0.3450528289156811	0.4316889290103981	0.46162713150315704	0.4288506536413843	
Hebamme	0.3248477030493351	0.33947871804665253	0.3660894467296014	0.3657808172547936	
Erregung	0.24479554680826432	0.25559871345936624	0.3040999926758736	0.31193760975710205	
Dusche	0.33828381592294976	0.37899338260834603	0.5290767314473487	0.5512328294695575	
Gewölbe	0.19593044535623272	0.2681596351662463	0.380286564226173	0.37765151605900504	
Giraffe	0.6650720310960476	0.620083254090319	0.5033739189450155	0.4894969860675584	
Rache	0.38430319972757854	0.4224924842958475	0.4192077788297901	0.39943844673967244	
Pforte	0.24068809131514624	0.282041854948742	0.3438259301214863	0.3412511038607382	
Angelegenheit	0.21481799156322845	0.26777832807020197	0.374365608753213	0.3790432027169749	
Unregelmäßigkeit	0.20164558644685449	0.23844852084788615	0.31169070999409054	0.3145505314277177	
Glanz	0.19911843480929892	0.2833286241850951	0.3237804379898821	0.2955150628864862	
Modell	0.33604632023331427	0.332112549295006	0.4128572941902958	0.43627098191103875	
Foto	0.34078648604846395	0.3618217823555675	0.4015645006070042	0.40192002068233124	
Scherbe	0.3337281213572265	0.37649766480413405	0.5102119184921206	0.5268437379945048	
Schicht	0.1009784560344662	0.17673489855572355	0.3030674440273643	0.30306625323889547	
Eimer	0.41062380484878624	0.46363594923627915	0.5851227688841817	0.5933541699996635	
Reinigungsmittel	0.1707108832493074	0.2725167756575704	0.4435398096110139	0.44378191434369285	
Schlitz	0.2701180062612005	0.3188308065807979	0.47976099881840195	0.5014565177168836	
Brustkorb	0.3966599510930078	0.3744985718706886	0.4594126233800103	0.4922491685367858	
Bewußtsein	0.2336920771483615	0.2615803357240525	0.34723195162144627	0.3575972902315254	
Skandal	0.3043798500150898	0.35656358337406835	0.4005949669732143	0.3878404814950466	
Watt	0.31413011062033547	0.3308933465206094	0.40191050151073937	0.41308375016298005	
Atlantik	0.3767495507808545	0.3844691551616939	0.3336265439423448	0.3146684876903656	
Schauer	0.33309042645486897	0.39944059958388156	0.3950061067848517	0.3620318940340357	
Hinweisschild	0.33846531150821524	0.38875494141384326	0.4787137242987919	0.47959512827368933	
Motorrad	0.3511395003015356	0.3569132986330976	0.45194987693822	0.47482568924107205	
Fahrrad	0.3641041306230959	0.3824965881534317	0.5080956174801877	0.5336489609728378	
Straßenbahn	0.2908739662463282	0.3182653879944375	0.41169743030397354	0.4242980441014881	
Steppe	0.3499048360849857	0.3928841938355905	0.34867561304991534	0.3153318028241048	
Mietwohnung	0.25083995187549235	0.2703736679110398	0.34213490196609553	0.3524261253784008	
Klimaanlage	0.28874688454261355	0.3161099696967681	0.44837962740449055	0.4718767440595063	
Kollegin	0.32467017629278505	0.3611270297615087	0.385605580687703	0.37459498840072136	
Unfähigkeit	0.26183443079143864	0.27591118226404876	0.33788817426157114	0.347932373876201	
Komplikation	0.2574803037617762	0.30430448012451694	0.36460064004659287	0.35902527913999827	
Schere	0.38229511560324037	0.4138459748416532	0.544184126387987	0.5649170997718458	
Dienstzeit	0.18942398911503555	0.2070869486116027	0.2591665830223485	0.2649985327906319	
Schlimme	0.4085631465362828	0.4394641268007362	0.44168164998634474	0.4267540460364202	
Kostprobe	0.3455332890444395	0.414445297832823	0.4769740786273191	0.46152975874606117	
Krankenschwester	0.3440930574332973	0.3574550076045403	0.3851504365149192	0.38567468608399547	
Maul	0.5510027752505392	0.5015599711649852	0.4509319976512369	0.45797074265486093	
Krücke	0.46962416985448396	0.4584420623327148	0.5398248096840316	0.5663672553199485	
Kundin	0.4069289291672271	0.42927194564857196	0.4651761191844326	0.46365015030538803	
Kurzgeschichte	0.4303225609793875	0.45195616406011374	0.4318879458074487	0.4149436392897421	
